area,year,production_total,food_supply,net_trade,import_dependency
Kyrgyzstan,2018,3248225.0,683.235,-165428.88000000003,0.050822835765608615
Kyrgyzstan,2019,3211985.0,641.825,-202588.07,0.06605189526651228
Kyrgyzstan,2020,3238442.0,652.865,-82918.18999999999,0.049191831906271986
Kyrgyzstan,2021,2674782.0,565.085,-221452.61000000002,0.09507845422851459
Land Locked Developing Countries (LLDCs),2018,153055386.39,716.6500000000001,5998430.840000004,0.08729254517243246
Land Locked Developing Countries (LLDCs),2019,152469953.23000002,704.1700000000001,5524361.0600000005,0.08910664198811435
Land Locked Developing Countries (LLDCs),2020,160128497.65,703.1500000000001,2835549.4400000013,0.09591311336565105
Land Locked Developing Countries (LLDCs),2021,161083877.62,700.595,1690083.4200000018,0.10285787505980981
Lao People's Democratic Republic,2018,5547905.0,857.355,-135076.27000000002,0.07858255102924365
Lao People's Democratic Republic,2019,5097027.0,879.75,241029.75000000003,0.034847821141679974
Lao People's Democratic Republic,2020,5106373.57,847.995,353609.63999999996,0.04452701901337268
Lao People's Democratic Republic,2021,4932758.52,875.8000000000001,286944.13,0.03794784874032822
Latvia,2018,1934100.0,483.82,903501.02,0.35401228162230874
Latvia,2019,2900100.0,476.08500000000004,2129368.52,0.18868350314898283
Latvia,2020,3149500.0,437.59999999999997,2318979.96,0.2338485892733295
Latvia,2021,2738600.0,431.15999999999997,1727297.0299999998,0.2359750485955551
Least Developed Countries (LDCs),2018,238410309.16,663.335,-22542346.880000003,0.09583638725296825
Least Developed Countries (LDCs),2019,239044191.4,649.495,-24094992.709999997,0.10307508697833584
Least Developed Countries (LDCs),2020,248090187.16,664.31,-25749502.29,0.10764375120885245
Least Developed Countries (LDCs),2021,256650406.14000002,658.17,-26874645.42,0.1096438742940618
Lebanon,2018,1012116.0,584.12,-1721667.2999999998,0.6454309955287912
Lebanon,2019,666758.0,577.835,-1629426.3800000001,0.721663515076911
Lebanon,2020,882608.0,596.0550000000001,-1624472.71,0.6652131069193056
Lebanon,2021,762877.0,581.95,-1429007.8599999999,0.6693946468148858
Lesotho,2018,248555.82,684.5500000000001,-73037.79000000001,0.23010371132120622
Lesotho,2019,161306.68,635.115,-93394.89,0.36786477521978916
Lesotho,2020,155762.69,568.65,-140618.51,0.47870013432543707
Lesotho,2021,223914.40000000002,563.745,-43552.340000000004,0.1654645756345341
Liberia,2018,401919.72,527.6750000000001,-40817.61,0.09219720457437884
Liberia,2019,421874.89,546.925,-40227.06,0.08705973735142711
Liberia,2020,426159.52999999997,567.845,-45050.59,0.0956063900478903
Liberia,2021,401117.91,552.21,-40598.75,0.09191221956514203
Libya,2018,631140.0,677.0450000000001,-3120809.9400000004,0.8320523151210761
Libya,2019,573070.0,649.3199999999999,-2842724.75,0.8322318366488992
Libya,2020,570161.0,651.0300000000001,-2812708.6199999996,0.8316207482187198
Libya,2021,532342.0,661.4499999999999,-2971204.12,0.8480780862803412
Lithuania,2018,3839280.0,585.205,1754032.8399999999,0.09749299865257233
Lithuania,2019,4862360.0,562.205,3126084.4899999998,0.12333975037063513
Lithuania,2020,5965650.0,536.9399999999999,4178633.590000001,0.09080709062109596
Lithuania,2021,5056330.0,519.1899999999999,3244601.26,0.06343353708301082
Low Income Food Deficit Countries (LIFDCs),2018,146699077.75,608.035,-22486097.22,0.14569774973114857
Low Income Food Deficit Countries (LIFDCs),2019,155937969.84,604.105,-23078434.790000003,0.14009677905968165
Low Income Food Deficit Countries (LIFDCs),2020,160455690.98,603.4449999999999,-25291745.92,0.150289422846013
Low Income Food Deficit Countries (LIFDCs),2021,162169591.26999998,604.225,-26428906.950000003,0.1535763916576866
Luxembourg,2018,131710.0,472.085,-67088.87,0.5753071977384971
Luxembourg,2019,134300.0,476.40999999999997,-71600.60999999999,0.567313432672327
Luxembourg,2020,122660.0,529.61,-77061.98,0.5970080558635016
Luxembourg,2021,122180.0,502.45500000000004,-85675.25999999998,0.5898206222264717
Macao,2018,0.0,467.99,-16483.61,1.0
Macao,2019,0.0,489.72499999999997,-17006.280000000002,1.0
Macao,2020,0.0,480.94000000000005,-15996.440000000002,1.0
Macao,2021,0.0,464.89500000000004,-15737.73,1.0
Madagascar,2018,4900185.33,623.27,-4003.9200000000005,0.0008820083934359085
Madagascar,2019,4783182.399999999,605.095,-60859.79,0.012637868933412295
Madagascar,2020,5106589.89,592.0,-77701.78,0.015035710436497898
Madagascar,2021,5451104.64,619.9150000000001,-155864.74,0.028140797434338106
Malawi,2018,4892191.38,667.365,-81049.81,0.028744770257252812
Malawi,2019,5733049.0,711.5,-84337.01999999999,0.020981535440945064
Malawi,2020,6181964.5,695.155,-104602.51999999999,0.02139950226560534
Malawi,2021,7306531.0,700.29,-75236.25,0.017487024294690862
Malaysia,2018,2970158.54,581.15,-6225740.47,0.6808850598381635
Malaysia,2019,2678316.9,580.84,-6132159.990000001,0.6995225791358806
Malaysia,2020,2670203.23,588.11,-6173904.429999999,0.7019644391636116
Malaysia,2021,2772323.99,564.925,-5785328.7700000005,0.6802292650167803
Maldives,2018,484.55,556.065,-9049.73,0.9491781235709462
Maldives,2019,366.55,551.18,-9779.39,0.9638722484067519
Maldives,2020,388.59000000000003,575.955,-9431.31,0.9604283139339505
Maldives,2021,305.01,568.005,-9421.36,0.9686409215359892
Mali,2018,7335678.59,2500.0,147710.24,0.04595197922344039
Mali,2019,7531216.0,2500.0,-40696.23000000004,0.04488309914951201
Mali,2020,7005067.67,2500.0,98540.58000000002,0.05559222165171526
Mali,2021,6779194.0,2500.0,168663.91000000003,0.04813535818115332
Malta,2018,9360.0,622.985,-89751.11,0.9086467152784562
Malta,2019,8990.0,604.1199999999999,-106822.23000000001,0.923203298892419
Malta,2020,7990.0,609.105,-94390.35,0.9229194299665139
Malta,2021,7120.0,586.56,-89249.51,0.9271843965161415
Marshall Islands,2018,0.0,2500.0,-21.97,1.0
Marshall Islands,2019,0.0,600.75,-32819.79,1.0
Marshall Islands,2020,0.0,487.01,-172.37,1.0
Marshall Islands,2021,0.0,561.87,-126.83,1.0
Mauritania,2018,345896.03,792.11,-826296.48,0.7049153385223388
Mauritania,2019,283972.45999999996,789.0849999999999,-713398.99,0.7152791369754969
Mauritania,2020,317458.75,804.56,-742254.86,0.700429675523371
Mauritania,2021,451262.87,801.295,-722975.64,0.6156974361196857
Mauritius,2018,24772.0,668.245,-265238.02999999997,0.9148319100890115
Mauritius,2019,22604.0,641.125,-290457.81000000006,0.9279056098040716
Mauritius,2020,22922.0,646.695,-230774.6,0.9096979273149075
Mauritius,2021,23654.0,667.0550000000001,-284173.29999999993,0.9231789308003707
Melanesia,2018,1281821.9000000001,299.355,-432014.27,0.2529826451566642
Melanesia,2019,1275886.48,310.72,-484261.77999999997,0.27613270192343037
Melanesia,2020,1279547.98,320.56,-491906.86,0.27793005166926377
Melanesia,2021,1333641.47,320.78000000000003,-437035.74,0.24695821317775032
Mexico,2018,35896083.28,669.205,-24629662.139999997,0.43957419125696695
Mexico,2019,36102583.18,687.3299999999999,-24356986.41,0.43425054337824165
Mexico,2020,36233279.7,691.6800000000001,-22627732.330000002,0.40443871536798265
Mexico,2021,36726468.56,682.7900000000001,-27374238.049999997,0.44169789050762776
Micronesia,2018,9550.85,520.135,-230.24,0.023624148175106368
Micronesia,2019,9567.09,471.20500000000004,-33073.78,0.7756356753509017
Micronesia,2020,9597.330000000002,451.72,-411.25,0.041089744998791033
Micronesia,2021,9690.179999999998,447.01000000000005,-2346.83,0.194967853312409
Micronesia (Federated States of),2018,2311.18,2500.0,-1.03,0.00044546126865639365
Micronesia (Federated States of),2019,2316.83,402.035,-0.32000000000000006,0.0001381006840299506
Micronesia (Federated States of),2020,2312.44,393.89,-0.43000000000000005,0.00018591619935404933
Micronesia (Federated States of),2021,2313.9,365.14500000000004,0.0,0.0
Mongolia,2018,607352.4,525.305,-248245.3,0.29014258499560786
Mongolia,2019,606166.6000000001,470.06500000000005,-24796.5,0.039299445561871996
Mongolia,2020,653625.54,514.575,-142106.15,0.17858551039986856
Mongolia,2021,760598.4500000001,543.945,-243323.52999999997,0.24237295569150744
Montenegro,2018,32390.4,582.575,-96846.34,0.7497306295715224
Montenegro,2019,32460.0,582.71,-92681.52000000002,0.74247078102519
Montenegro,2020,35180.0,632.28,-94577.48000000003,0.7312596375656554
Montenegro,2021,33105.0,637.155,-82411.81,0.7177123177707451
Morocco,2018,12580772.46,1021.305,-6632538.74,0.34695195018559255
Morocco,2019,7628665.140000001,982.555,-7028701.25,0.4827015091224948
Morocco,2020,5373941.06,995.89,-9763163.04,0.6458411298099769
Morocco,2021,12427323.3,997.5350000000001,-7268715.34,0.37037415286095576
Mozambique,2018,2489523.0,415.21999999999997,-699543.6499999999,0.2526553986073678
Mozambique,2019,2606122.0,446.94,-830241.44,0.26669965725947803
Mozambique,2020,2958073.0,484.73,-980124.63,0.28273516583380526
Mozambique,2021,3043188.0,534.53,-806202.86,0.26049109854203467
Myanmar,2018,30982751.15,709.37,-124393.60000000003,0.012501492709862722
Myanmar,2019,29641884.0,690.505,471339.24000000005,0.01617031251831443
Myanmar,2020,29391163.0,900.93,694258.5599999998,0.017428242069395194
Myanmar,2021,30589578.0,911.7850000000001,789571.8999999999,0.015808637255596333
Namibia,2018,79929.26999999999,544.13,34901.95000000001,0.7529288308907748
Namibia,2019,65352.63,534.475,-167463.25999999998,0.8398267708619196
Namibia,2020,86564.87999999999,521.9200000000001,-197665.33999999997,0.7682632515978186
Namibia,2021,104211.59000000001,529.01,-241847.25999999995,0.7480127562938481
Nauru,2018,0.0,2500.0,-55.99,1.0
Nauru,2019,0.0,338.025,-56.79,1.0
Nauru,2020,0.0,374.125,-61.24,1.0
Nauru,2021,0.0,336.13,-74.52,1.0
Nepal,2018,13556450.0,887.66,-1249517.4600000002,0.08449385013287947
Nepal,2019,13663740.0,892.13,-1339720.0799999998,0.08952405487570125
Nepal,2020,14094354.67,889.965,-1814130.38,0.1141137097893704
Nepal,2021,13959284.0,902.47,-2099301.5599999996,0.13072777984410383
Net Food Importing Developing Countries (NFIDCs),2018,361694779.12,664.3,-80189949.53999999,0.19606164314560942
Net Food Importing Developing Countries (NFIDCs),2019,364344024.69,654.245,-81363578.62,0.19579086282169317
Net Food Importing Developing Countries (NFIDCs),2020,377351011.78,667.155,-86556548.94999999,0.1991136409682739
Net Food Importing Developing Countries (NFIDCs),2021,399901128.36,665.405,-81660632.52,0.1838329824862325
Netherlands (Kingdom of the),2018,7324070.0,430.8,-18146772.880000003,0.7657399076711117
Netherlands (Kingdom of the),2019,8482430.0,456.56,-17363908.24,0.7368873382239767
Netherlands (Kingdom of the),2020,8363870.0,414.25,-16723778.46,0.7307156579004985
Netherlands (Kingdom of the),2021,7990850.0,427.97,-16336836.439999998,0.7357880335816267
New Caledonia,2018,14665.4,494.935,-32697.749999999996,0.6903630476059371
New Caledonia,2019,13596.0,524.345,-28490.799999999996,0.6769533440413621
New Caledonia,2020,15104.6,509.635,-30719.289999999997,0.6703771766211903
New Caledonia,2021,11814.1,532.835,-35412.41,0.7498417731905238
New Zealand,2018,1439374.25,489.71999999999997,-776170.5700000001,0.36453029310780954
New Zealand,2019,1496731.21,480.14500000000004,-699865.3899999999,0.3404313505765581
New Zealand,2020,1533809.4300000002,480.59,-479458.67999999993,0.29014303247643686
New Zealand,2021,1514626.19,477.775,-641830.52,0.34521836840559383
Nicaragua,2018,1013998.0,653.8299999999999,-361002.81000000006,0.33400333343154726
Nicaragua,2019,1044096.0,650.6650000000001,-390531.12,0.3412957217658808
Nicaragua,2020,1029585.0,673.1149999999999,-502200.2199999999,0.3920227618278599
Nicaragua,2021,1059320.0,678.15,-601209.53,0.42347056698925656
Niger,2018,304518.55,853.6899999999999,-10025.060000000005,0.187545172538085
Niger,2019,362972.70999999996,796.6899999999999,48745.08999999999,0.10272794673194884
Niger,2020,362574.09,802.645,-4546.850000000002,0.08477128034224629
Niger,2021,484676.62,703.065,-24334.269999999997,0.11580675379269609
Nigeria,2018,26024284.16,531.755,-5417908.57,0.17357052628296102
Nigeria,2019,28292105.869999997,529.295,-5242895.149999999,0.15702825617095217
Nigeria,2020,28722599.93,517.6,-6249038.630000001,0.17929061778387856
Nigeria,2021,30903266.96,504.095,-6602001.140000001,0.1762434578620528
Niue,2018,81.44,2500.0,-2.9000000000000004,0.03438463362580033
Niue,2019,81.56,2500.0,-5.169999999999999,0.059610284791882844
Niue,2020,81.67,2500.0,-6.31,0.07172084564673789
Niue,2021,81.84,2500.0,-6.1499999999999995,0.0702113156100886
North Macedonia,2018,766961.55,603.17,-104627.56000000001,0.16607976724043363
North Macedonia,2019,744849.95,621.675,-129093.01000000001,0.18269187616628405
North Macedonia,2020,762494.0,641.685,-137255.78,0.18159386798289304
North Macedonia,2021,733506.0,653.6500000000001,-92847.97,0.1685741791766136
Northern America,2018,638253828.0,433.59000000000003,160344487.7,0.02368865676766978
Northern America,2019,595532371.3299999,439.825,140735426.08999997,0.024564209357542947
Northern America,2020,628882276.11,444.54499999999996,167770566.87,0.02117784605983704
Northern America,2021,634983095.48,442.48,168601635.42000002,0.022466257281116883
Norway,2018,905000.0,525.39,-1127246.46,0.5550308711223079
Norway,2019,1347800.0,540.255,-1050027.52,0.4382881001746617
Norway,2020,1322200.0,520.9150000000001,-921306.7499999999,0.4110652230165759
Norway,2021,1245600.0,535.595,-1010504.56,0.4481331195425141
Oman,2018,47945.0,587.7950000000001,-1174080.9500000002,0.9612388182034605
Oman,2019,48645.0,546.55,-1428210.23,0.9676406628687646
Oman,2020,68157.0,538.05,-1277300.3599999999,0.9502921079821961
Oman,2021,52154.0,467.045,-3325302.4,0.9849199025309984
Pakistan,2018,47629770.0,550.345,295833.8700000001,0.04349642433580224
Pakistan,2019,48544873.0,538.765,-907572.0499999998,0.041105741860071564
Pakistan,2020,51715102.0,556.92,-4204182.47,0.08359068973370738
Pakistan,2021,57121005.0,585.7049999999999,-3942550.8500000006,0.0809688360778181
Palestine,2018,151901.01,2500.0,-172642.0,0.54132707658105
Palestine,2019,110599.05,2500.0,-231658.81,0.6850446406069339
Palestine,2020,111138.64,2500.0,-141363.68,0.5619328983668734
Palestine,2021,121453.0,2500.0,-138122.43,0.5341960139899592
Panama,2018,874774.31,666.8950000000001,-515806.18000000005,0.48294811146807604
Panama,2019,883711.01,616.8,-113674.55000000005,0.45116802404262757
Panama,2020,980758.42,654.3050000000001,-153399.18999999994,0.46544926149812854
Panama,2021,988580.85,580.24,-355555.33999999997,0.4871432796082599
Papua New Guinea,2018,1233308.4800000002,262.59,-280158.23,0.18621910560439847
Papua New Guinea,2019,1228256.94,274.60499999999996,-232747.94,0.16069928998875266
Papua New Guinea,2020,1223981.3900000001,289.04,-258073.86000000002,0.17443063395632863
Papua New Guinea,2021,1281075.79,290.96999999999997,-253069.67,0.16507997363294757
Paraguay,2018,18136140.0,521.12,7986281.78,0.003948215871795368
Paraguay,2019,16657513.0,547.01,8341873.1499999985,0.005049638971037791
Paraguay,2020,19482920.0,579.315,9213883.63,0.005203966232892422
Paraguay,2021,16869218.0,623.13,8534220.25,0.009340161921078893
Peru,2018,12869183.819999998,556.605,-5805792.420000001,0.3197240342779846
Peru,2019,12808569.44,545.45,-6289275.29,0.3374174033790203
Peru,2020,13115835.84,566.02,-6223075.079999999,0.33004807154756066
Peru,2021,13585655.229999999,544.8449999999999,-5812797.17,0.30779465523542143
Philippines,2018,33100466.73,781.7099999999999,-4468165.76,0.19181882056397126
Philippines,2019,32959992.18,852.875,-3389231.17,0.19281963355935397
Philippines,2020,33482828.94,879.95,-3488429.5500000003,0.1753562331684506
Philippines,2021,34293041.5,877.4,-4656769.26,0.1712861823822236
Poland,2018,23752910.0,589.41,1123945.71,0.0848510229103061
Poland,2019,24284700.0,581.5300000000001,1276415.94,0.08601458663693258
Poland,2020,30048380.0,569.055,4139915.2999999993,0.07953134488761977
Poland,2021,29312200.0,558.1,4621031.119999999,0.0644557082339074
Polynesia,2018,24356.36,442.44,-9564.509999999998,0.2827270106302432
Polynesia,2019,24566.58,485.145,-8464.29,0.25837523226169684
Polynesia,2020,24804.11,498.015,-8959.7,0.2655676088445355
Polynesia,2021,23428.69,502.62,-7634.09,0.24767828500875833
Portugal,2018,1477460.0,520.975,-5876768.44,0.8125076841412109
Portugal,2019,1528050.0,495.22499999999997,-5415093.63,0.7938022787735274
Portugal,2020,1405840.0,512.98,-5372232.809999999,0.804326189500348
Portugal,2021,1495270.0,514.63,-5527384.34,0.7976635107743122
Puerto Rico,2018,102674.1,2500.0,0.0,0.0
Puerto Rico,2019,101291.24999999999,2500.0,0.0,0.0
Puerto Rico,2020,101535.35,2500.0,0.0,0.0
Puerto Rico,2021,103695.87,2500.0,0.0,0.0
Qatar,2018,2135.0,2500.0,-591962.52,0.9964088187905268
Qatar,2019,935.5,734.1850000000001,-702432.36,0.9986703190843323
Qatar,2020,1421.3,724.44,-537935.03,0.9973650917424703
Qatar,2021,3666.0,728.85,-512423.65,0.9929029292240067
Republic of Korea,2018,6039414.0,654.155,-15792327.130000003,0.72343289731903
Republic of Korea,2019,5979838.0,630.785,-16844449.7,0.7380248246016309
Republic of Korea,2020,5554429.0,627.6850000000001,-17147914.66,0.7553485690634774
Republic of Korea,2021,6086699.0,627.27,-17788994.929999996,0.7450834504162595
Republic of Moldova,2018,4433033.0,487.35,1641597.1099999999,0.018403971458809967
Republic of Moldova,2019,4497962.0,503.055,1862809.6099999999,0.019780117388838572
Republic of Moldova,2020,2159463.0,504.645,911468.2000000001,0.05060514704191017
Republic of Moldova,2021,5840267.0,527.87,1770995.5899999999,0.010700673500452049
Romania,2018,37299310.0,688.885,11569835.260000002,0.059929597954339935
Romania,2019,36284870.0,678.11,13996645.5,0.06514973818366356
Romania,2020,21719670.0,666.215,8878550.080000002,0.165685724615268
Romania,2021,31859560.0,661.995,14599757.71,0.09228911826326489
Russia,2018,140762833.0,600.9350000000001,50629448.28,0.03388976727409342
Russia,2019,152136908.60000002,599.4549999999999,36742390.58,0.027490168500887622
Russia,2020,159085720.10000002,617.97,43321060.10999999,0.02658015973603052
Russia,2021,149082933.8,615.845,31284339.66,0.028183206227153423
Rwanda,2018,3260127.89,344.72999999999996,-350431.02999999997,0.10090812742176994
Rwanda,2019,3414644.88,295.15,-252088.24,0.07183126963430524
Rwanda,2020,3492296.58,311.645,-280154.00999999995,0.07743350451432333
Rwanda,2021,3737127.0,310.015,-232346.38,0.06291544414972015
Saint Kitts and Nevis,2018,0.0,363.885,-1409.73,1.0
Saint Kitts and Nevis,2019,0.0,374.505,-1245.8899999999999,1.0
Saint Kitts and Nevis,2020,0.0,415.36,19302.27,1.0
Saint Kitts and Nevis,2021,0.0,409.02000000000004,-676.1500000000001,1.0
Saint Lucia,2018,19143.0,419.17,4716.200000000003,0.3438384985099858
Saint Lucia,2019,16182.0,451.82000000000005,7634.59,0.13511398729448135
Saint Lucia,2020,9651.0,484.3,-3295.370000000001,0.5529972251646212
Saint Lucia,2021,6009.0,457.32,-39258.7,0.8751229235990866
Saint Vincent and the Grenadines,2018,59045.59,409.78499999999997,-26395.460000000003,0.3381718211856655
Saint Vincent and the Grenadines,2019,58770.21,382.475,-36713.81999999999,0.4030839031286945
Saint Vincent and the Grenadines,2020,59059.4,398.89,-35339.579999999994,0.391500851711702
Saint Vincent and the Grenadines,2021,58884.28,380.465,-38651.5,0.40665561481850504
Samoa,2018,22726.53,380.16,-1218.9699999999998,0.05229084142984568
Samoa,2019,23000.0,460.85,-1243.8899999999999,0.05466579969930152
Samoa,2020,23251.4,506.145,-1326.6,0.05398202796138689
Samoa,2021,21872.93,530.11,-1301.51,0.05659906172862936
Sao Tome and Principe,2018,7234.0,454.56,-439.49,0.05727380891875796
Sao Tome and Principe,2019,6764.08,514.41,-451.18,0.06253135715137084
Sao Tome and Principe,2020,6759.5599999999995,529.3149999999999,-495.47,0.06829330822891154
Sao Tome and Principe,2021,6820.74,539.6899999999999,-523.33,0.0712588523802197
Saudi Arabia,2018,1708877.0,885.145,-14032217.06,0.891542573152425
Saudi Arabia,2019,1638349.0,897.0450000000001,-8547656.540000001,0.8392306569079307
Saudi Arabia,2020,1635263.8,888.39,-7683318.05,0.8247524971012522
Saudi Arabia,2021,1276704.0,871.26,-11522168.65,0.9002968230108976
Senegal,2018,1841042.78,798.4599999999999,-1129600.78,0.3814917878581717
Senegal,2019,1857857.25,792.08,-1217863.1,0.3970402436167952
Senegal,2020,2296091.05,793.3100000000001,-1192799.39,0.3428488434227646
Senegal,2021,2315880.76,801.85,-1283914.9699999997,0.3586876523030827
Serbia,2018,12183731.0,844.17,2583172.5799999996,0.015187526624583643
Serbia,2019,12384192.46,882.2149999999999,3729739.3200000003,0.013164402220422724
Serbia,2020,13289382.260000002,904.27,4548013.84,0.011088828156370287
Serbia,2021,11784926.72,935.8950000000001,3530987.7399999993,0.01760504715768507
Seychelles,2018,1991.88,633.62,-7770.849999999999,0.7959712129996291
Seychelles,2019,1999.46,615.48,-9323.8,0.823420110462888
Seychelles,2020,2011.56,596.5,-9702.05,0.8282715576154576
Seychelles,2021,2013.95,586.1450000000001,-10987.01,0.8450922085753667
Sierra Leone,2018,941694.0,582.855,-65029.45,0.06580687018754663
Sierra Leone,2019,986149.0,584.83,-62520.520000000004,0.06078321206886082
Sierra Leone,2020,1076344.0,625.925,-64771.47,0.05680129624187004
Sierra Leone,2021,2001449.8199999998,626.17,-66251.92000000001,0.0326495230497003
Singapore,2018,0.0,2500.0,-423590.20999999996,1.0
Singapore,2019,0.0,2500.0,-389794.04000000004,1.0
Singapore,2020,0.0,2500.0,-433201.65,1.0
Singapore,2021,0.0,2500.0,-377665.13,1.0
Slovakia,2018,4393780.0,400.14000000000004,1277163.5,0.10402575288612315
Slovakia,2019,4415250.0,439.49,1293577.02,0.10334023263971447
Slovakia,2020,4891010.0,441.245,1971958.5799999996,0.08730540251733084
Slovakia,2021,4687680.0,430.155,1803397.6699999997,0.0954792864461372
Slovenia,2018,639490.0,594.3100000000001,-116578.3600000001,0.608553641299538
Slovenia,2019,673650.0,585.42,-68497.8600000001,0.6348176640503785
Slovenia,2020,806120.0,606.98,8959.629999999888,0.5931805345354031
Slovenia,2021,732400.0,587.695,4150.229999999981,0.6431396891730126
Small Island Developing States (SIDS),2018,7787378.630000001,478.63,-5589460.36,0.431309032452783
Small Island Developing States (SIDS),2019,7655885.0200000005,478.29499999999996,-5735434.7299999995,0.45056931246710447
Small Island Developing States (SIDS),2020,7429310.049999999,484.47,-5546056.549999999,0.4485880460385615
Small Island Developing States (SIDS),2021,7408432.4799999995,480.365,-5124841.9399999995,0.433806665187038
Solomon Islands,2018,3070.65,411.745,-26335.940000000002,0.8955795282622024
Solomon Islands,2019,3074.78,420.93,-21335.98,0.8740399725367011
Solomon Islands,2020,3080.33,402.94000000000005,-16765.8,0.8447893871500389
Solomon Islands,2021,3078.5099999999998,369.015,-17006.73,0.846727898966705
Somalia,2018,128112.49999999999,2500.0,-241487.71999999997,0.7262629339895659
Somalia,2019,83671.06,2500.0,127262.53,0.5056395490913147
Somalia,2020,101762.03000000001,2500.0,-61333.73999999999,0.6354139747664641
Somalia,2021,75570.02,2500.0,-17843.979999999996,0.6042186706715795
South America,2018,410248494.12,495.75,130206290.63,0.08581932063041903
South America,2019,455551116.99,484.765,160880960.46000004,0.07697548451388464
South America,2020,460664272.82,490.885,158340539.41999996,0.0772533255784803
South America,2021,466470710.01,497.22499999999997,143353761.6,0.07778303127843025
South Sudan,2018,216308.97,2500.0,-39124.24999999999,0.153203619268262
South Sudan,2019,246181.36,2500.0,-14613.87,0.05603580249531405
South Sudan,2020,259758.74,2500.0,-35374.04,0.1204253158371075
South Sudan,2021,254344.69,2500.0,-30398.98,0.1085737751824842
Spain,2018,25880370.0,423.21,-20384627.91,0.45777296348696445
Spain,2019,22194060.0,416.735,-20813599.32,0.501993212588389
Spain,2020,27931580.0,410.85999999999996,-16767359.84,0.3965031024414789
Spain,2021,26318730.0,427.59000000000003,-17353093.28,0.4178096510580034
Sri Lanka,2018,4291269.0,837.95,-1461415.28,0.2552463469129472
Sri Lanka,2019,4941542.0,822.04,-1412246.0000000002,0.22257490627702162
Sri Lanka,2020,5507408.899999999,922.48,-1568297.49,0.2221438220303646
Sri Lanka,2021,5701744.3,894.255,-1426843.0000000002,0.20121211229016983
Sudan,2018,2253770.52,2500.0,-1512821.2,0.40564912134761494
Sudan,2019,2290488.73,2500.0,-2266314.81,0.5021422616327038
Sudan,2020,2306194.84,2500.0,-2444634.13,0.5167959248142415
Sudan,2021,2310164.69,2500.0,-1862799.68,0.45146971393867436
Suriname,2018,322843.0,569.82,4693.180000000008,0.10079557850889091
Suriname,2019,299239.0,556.51,-9667.21,0.10046650905438916
Suriname,2020,256120.0,547.87,-31884.08,0.11070704276133866
Suriname,2021,271726.0,539.6800000000001,-16848.130000000005,0.12442832283585645
Sweden,2018,3442300.0,445.015,77918.4600000002,0.17474373578999358
Sweden,2019,5881500.0,469.245,84991.24999999988,0.12131096943284457
Sweden,2020,5617500.0,453.885,1101759.7300000002,0.0697548009776704
Sweden,2021,4929100.0,476.21000000000004,605886.03,0.0774420065261091
Switzerland,2018,1295100.0,412.40000000000003,-726367.2,0.3625644010030325
Switzerland,2019,1299287.0,420.38,-704344.25,0.3563507443709937
Switzerland,2020,1448079.0,444.18,-697222.56,0.3287311276771354
Switzerland,2021,1088170.0,427.4,-808310.12,0.4294085418427977
Syrian Arab Republic,2018,2302428.83,604.495,-449916.7,0.1655002470159378
Syrian Arab Republic,2019,6998832.92,639.6650000000001,-799906.46,0.11135975235530489
Syrian Arab Republic,2020,5981508.41,639.59,172252.09000000003,0.06390209856046468
Syrian Arab Republic,2021,3117175.5300000003,650.42,-379991.77999999997,0.13201898074315027
Taiwan,2018,2553580.0,490.32500000000005,-8115432.91,0.76070721161067
Taiwan,2019,2384656.0,497.09,-8902377.690000001,0.7887903411625479
Taiwan,2020,2379974.8,478.965,-8522243.229999999,0.7817778652770186
Taiwan,2021,2177507.0,473.295,-8265933.490000001,0.7915579387151468
Tajikistan,2018,2191239.87,728.8050000000001,-1075158.45,0.32929142146217993
Tajikistan,2019,2338379.86,740.505,-1131653.21,0.32617236421357854
Tajikistan,2020,2344920.8600000003,745.74,-1081903.01,0.31577613612846045
Tajikistan,2021,2517420.83,751.525,-1154500.49,0.31463487859147554
Thailand,2018,39782648.58,676.18,-5551753.300000001,0.13283448520904015
Thailand,2019,37392614.269999996,669.56,-6522768.82,0.15788695296450994
Thailand,2020,37666466.730000004,688.4599999999999,-9406958.69,0.20618912633130315
Thailand,2021,38631974.22,708.9649999999999,-9126308.42,0.197268063769991
Timor-Leste,2018,145736.06,676.89,-3810.2599999999998,0.025478794797491502
Timor-Leste,2019,126040.94,659.06,-5801.96,0.04400661696610132
Timor-Leste,2020,130098.27,664.67,-6741.19,0.04926349460893809
Timor-Leste,2021,104172.1,678.635,-4928.299999999999,0.045172153355991354
Togo,2018,1148871.53,2500.0,-61750.04,0.07334676396790955
Togo,2019,1206655.1,2500.0,-36217.33,0.06869147943326914
Togo,2020,1223979.42,2500.0,-39597.31000000001,0.09534136651678966
Togo,2021,1327283.9100000001,2500.0,-104696.00000000001,0.11824584187221245
Tonga,2018,819.18,2500.0,-380.73,0.317867283976318
Tonga,2019,829.89,479.68,-552.42,0.4032444792797716
Tonga,2020,828.39,488.455,-564.37,0.40909479991440184
Tonga,2021,814.72,447.91,-449.52,0.3885549176329318
Trinidad and Tobago,2018,3880.67,589.05,-222748.55000000002,0.9829640544344965
Trinidad and Tobago,2019,3985.88,611.91,-240183.88,0.98371105267365
Trinidad and Tobago,2020,4103.87,595.755,-237475.74000000002,0.9830994714505243
